id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
57127,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women Printed White Top
43715,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Ethnic,Royal Diadem Set of 2 Golden Bangles
54590,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Sushilas Women Printed Red Kurta
50554,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016,Casual,Chromozome Men Grey Melange Innerwear T-shirt
59244,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Titan Men Blue Watch
48104,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women White Top
3719,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Men's White Brooklyn T-shirt
6865,Women,Apparel,Topwear,Tops,Cream,Summer,2011,Casual,Forever New Women Casual Cream Top
53128,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels
53914,Women,Accessories,Bags,Handbags,White,Summer,2012,Casual,Kiara Women White Handbag
4964,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Gini and Jony Boy's Karl Blue White Infant Kidswear
4990,Women,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Gini and Jony Girl's Scotia White Purple Kidswear
55825,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2017,Casual,SDL by Sweet Dreams Women Black Nightdress
43940,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Heels
52658,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Mod-acc Women Black Handbag
6891,Women,Apparel,Topwear,Jackets,Black,Summer,2011,Casual,Forever New Women Long Black Jacket
8137,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women Upgrades Analog White Black Watch
57118,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Elle Women Light Peach Top
50553,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Chromozome Men Grey Innerwear Vest
54597,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta
57120,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Elle Women Peach Vintage Top
54563,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,Global Desi Women White Printed Tunic
52694,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Just Cavalli Women Black Watch
6896,Women,Apparel,Bottomwear,Trousers,Black,Summer,2011,Casual,Forever New Women Black Trouser
55648,Women,Footwear,Shoes,Flats,Blue,Winter,2015,Casual,Catwalk Women Blue Flats
58701,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,ALayna Women Printed White Kurta
52835,Women,Accessories,Jewellery,Earrings,Red,Fall,2012,Casual,Adrika Red Earrings
6862,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011,Casual,Forever New Women's Peach Pink Skirt
52499,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Black,Summer,2017,Casual,Red Rose Women Black Nightdress
59243,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch
48103,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women White Printed Top
8139,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Fastrack Women Steel-Toned Dial Watch 9733SL04
55641,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Beige Peep Toes
43724,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles
57116,Women,Apparel,Topwear,Tops,White,Summer,2012,Formal,Elle Women White Semiformal Top
56692,Men,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Fabindia Men Navy Blue Kurta
54131,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Sandals
54555,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Global Desi Women Purple & White Kurta
4700,Unisex,Accessories,Watches,Watches,White,Winter,2016,Sports,ADIDAS Unisex Wooster Analogue Digital Watch
49477,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Vans Men Blue Shoes
55814,Women,Apparel,Loungewear and Nightwear,Night suits,Purple,Summer,2017,Casual,SDL by Sweet Dreams Women Pink & Purple Printed Night Suit S11-3225
25951,Women,Accessories,Scarves,Scarves,Black,Summer,2012,Casual,Femella Women Printed Black & Cream Scarf
58505,Women,Apparel,Dress,Dresses,Off White,Fall,2012,Casual,Tonga Women Printed Brown Dress
57129,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Elle Women Red Top
19551,Men,Apparel,Topwear,Sweatshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue SweatShirt
59047,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Black Heels
9212,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Puma Men Apex Black Floaters
49483,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Black Casual Shoes
48763,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012,Casual,Miki Pearl Women Ivory Jewellery Set
4707,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Seoul Black Purple Watch
20615,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Baggit Women Red Ishqx Excel Handbag
8768,Unisex,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Fastrack Unisex Sport Blue Sunglasses
55646,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Silver Heels
43723,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles
6898,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2011,Casual,Forever New Women's Formal Cream Skirt
57111,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Elle Women Blue Top
48764,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012,Casual,Miki Pearl Women Ivory Jewellery Set
49484,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Vans Men Navy Blue Shoes
59272,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Titan Women Pink Watch
8101,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Economy Analog White Black Watch
58502,Women,Apparel,Dress,Dresses,Beige,Fall,2012,Casual,Tonga Brown Animal Print Dress
49642,Women,Apparel,Topwear,Tunics,Cream,Summer,2012,Casual,Mineral Women Cream Tunic
55813,Women,Apparel,Loungewear and Nightwear,Night suits,Cream,Summer,2017,Casual,SDL by Sweet Dreams Women Cream & Grey Printed Night Suit S11-3225
48502,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top
3911,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,2011,Casual,Urban Yoga Women Yoga Navy Capri
52098,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Myntra Women Green Top
48166,Women,Accessories,Wallets,Wallets,Yellow,Winter,2016,Casual,Fossil Women Yellow Wallet
43748,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles
58132,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings
8703,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Women Hip Hop Sunglasses
18888,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Arrow Woman Sylvia Purple Shirt
52850,Women,Accessories,Jewellery,Earrings,Turquoise Blue,Summer,2012,Casual,Adrika Turquoise Blue Earrings
56251,Men,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Grey & Blue Pyjama Set
50394,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Miss Sixty Silver Dial Watch
43783,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Blue Earrings
56407,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Rocia Women Brown & Black Sandals
52053,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Black T-shirt
27000,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans
57145,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012,Casual,Elle Women Grey Melange Tank Top
43777,Women,Accessories,Jewellery,Earrings,White,Summer,2012,Ethnic,Royal Diadem Gold & White Earrings
8704,Women,Accessories,Eyewear,Sunglasses,Red,Winter,2016,Casual,Fastrack Women Hip Hop Sunglasses
58909,Men,Accessories,Ties,Ties,Maroon,Summer,2012,Casual,Hakashi Men Maroon Silk Tie
58135,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings
56893,Women,Footwear,Shoes,Flats,Multi,Winter,2012,Casual,HM Women Multi Coloured Shoes
42669,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black & White Kurta
57189,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Elle Women Pink Tunic
48737,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012,Casual,Revv Men Steel Bangle
9410,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Fastrack Unisex Brown Sunglasses
59645,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple & Gold Collection For Wedding Sari
48505,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,French Connection Women Cream Top
57142,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Elle Women Peach Top
48398,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans
43770,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Rust Earrings
50155,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Heels
52868,Women,Accessories,Jewellery,Earrings,Red,Summer,2012,Casual,Adrika Red Earrings
43784,Women,Accessories,Jewellery,Earrings,Maroon,Summer,2012,Casual,Royal Diadem Maroon Earrings
56256,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual,SDL by Sweet Dreams Men White & Blue Pyjama Set
39134,Women,Apparel,Apparel Set,Kurta Sets,Multi,Fall,2012,Ethnic,Aneri Women Multi Coloured Salwar Suit
43779,Women,Accessories,Jewellery,Earrings,White,Summer,2012,Casual,Royal Diadem White Earrings
48391,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,French Connection Men Grey Trousers
25933,Women,Accessories,Scarves,Scarves,Brown,Summer,2012,Casual,Femella Women Brown Scarf
8500,Women,Apparel,Dress,Dresses,Multi,Fall,2011,Casual,Forever New Women GeoPrint Multi Coloured Dress
43913,Women,Apparel,Topwear,Tops,Sea Green,Summer,2012,Casual,Femella Women Sea Green Printed Top
9614,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Bwd Plaids Blue Shirts
59673,Women,Apparel,Topwear,Lehenga Choli,Red,Fall,2012,Ethnic,FNF Red Bridal Collection Lehenga Choli
59025,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Black Pumps
57983,Women,Apparel,Topwear,Tops,Black,Fall,2012,Casual,Latin Quarters Women Black & White Top
5012,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Gini and Jony Girl's Peggy Pink Kidswear
50351,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Aurelia Women Beige Kurta
57174,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Elle Women Dark Pink T-shirt
42660,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Kurta
57180,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Elle Women Blue Denim Tunic
5482,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Air Press Sports Shoe
49886,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Analog Watch
48168,Women,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Women Brown Wallet
53144,Women,Footwear,Shoes,Heels,Red,Winter,2015,Casual,Catwalk Women Red Sandals
52096,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,Myntra Women Orange Top
59022,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Carlton London Women Beige Flats
48362,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,French Connection Men Navy Blue Check Shirt
9613,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Price catch Red White Shirts
59674,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Grey Wedding Collection One Minute Saree
43914,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Femella Women Blue Shorts
5816,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,ADIDAS Women's Street Red T-shirt
25934,Women,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,Femella Women Grey Scarf
57970,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,Prafful Green Printed Sari
49244,Men,Accessories,Headwear,Caps,Black,Fall,2012,Casual,Arrow Men Black Cap
3918,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011,Casual,Urban Yoga Men Grey  Bottom Yoga Pants
48739,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012,Casual,Revv Men Steel Bangle
53143,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Golden Heels
52091,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Myntra Women Green T-shirt
5485,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men Air Fligh Showup White Shoe
42667,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Alma Women Blue Kurta
57187,Women,Apparel,Topwear,Tunics,Purple,Summer,2012,Casual,Elle Women Purple Tunic
4765,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,ADIDAS Men Black T-shirt
49875,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Q&Q Women Silver Dial Analog Watch
58907,Men,Accessories,Ties,Ties,Red,Summer,2017,Casual,Hakashi Men Red Silk Tie
57173,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Elle Women Red Top
34277,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012,Ethnic,Fabindia Women Kota Tepchi Off White Dupatta
52859,Women,Accessories,Jewellery,Earrings,White,Summer,2012,Casual,Adrika White Earrings
52065,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Men Blue T-shirt
5015,Women,Apparel,Bottomwear,Capris,White,Summer,2016,Casual,Levis Kids Girls Alicia White Capris
56694,Men,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Fabindia Men Striped White Kurta
5412,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2011,Casual,Ant Kids Boy's Black Dungree Kidswear
55647,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,2015,Casual,Catwalk Women Turquoise Blue Flats
6899,Women,Apparel,Topwear,Tops,Peach,Summer,2011,Casual,Forever New Women Peach With Polka Dots Top
43722,Women,Accessories,Jewellery,Bangle,Gold,Fall,2012,Casual,Royal Diadem Set of 2 Golden Bangles
57110,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Elle Women Blue Shirt
47978,Women,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Helix Women Purple Dial Watch
54553,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Global Desi Women Black Printed Kurta
4706,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Seoul Black Gold Watch
8100,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Steel Watch
55812,Women,Apparel,Loungewear and Nightwear,Night suits,Green,Summer,2017,Casual,SDL by Sweet Dreams Women Green Printed Night Suit S11-3219
58503,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,Tonga Women Purple Dress
49485,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Vans Men Grey Casual Shoes
9026,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011,Casual,Buckaroo Men New Evita Brown Casual Shoes
9214,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Women Track Cat Basic White Casual Shoes
59273,Women,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Titan Women Blue Watch
54130,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Flats
53127,Women,Footwear,Shoes,Flats,Blue,Winter,2015,Casual,Catwalk Women Blue Casual Shoes
4701,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Originals Black Watch
54554,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,Global Desi Women Purple & White Tunic
55640,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Silver Heels
8138,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Fastrack Women Upgrades Analog Pink White Watch
57117,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Vintage Top
52657,Women,Accessories,Bags,Handbags,Off White,Summer,2012,Casual,Mod'acc Women Off White Handbag
56693,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Men Blue Kurta
9213,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men Speeder Black Casual Shoes
59046,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Carlton London Women White Heels
48762,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012,Casual,Miki Pearl Women Ivory Jewellery Set
25950,Women,Accessories,Scarves,Scarves,Rust,Summer,2012,Casual,Femella Women Rust Scarf
58504,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Tonga Women Black Dress
57128,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Casual,Elle Women Grey Retro Top
19550,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,United Colors of Benetton Men Solid Black SweatShirt
54562,Women,Apparel,Topwear,Tunics,Red,Summer,2012,Casual,Global Desi Women Red Printed Tunic
52695,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Just Cavalli Women White Watch
50552,Men,Apparel,Innerwear,Innerwear Vests,Black,Winter,2016,Casual,Chromozome Men Black Innerwear  T-shirt
57121,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top
58169,Women,Accessories,Bags,Clutches,Blue,Fall,2012,Casual,Rocky S Women Blue Clutch
54596,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Sushilas Women Orange Printed Kurta
43521,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,French Connection Women Black Trouser
59242,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Watch
48102,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,French Connection Women Red Striped Top
6863,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Ethnic,Forever New Women Length Legging Black Capri
6897,Women,Apparel,Topwear,Tops,Cream,Summer,2011,Casual,Forever New Women Embellishments Cream Top
55649,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Ethnic,Catwalk Women Blue Heels
52834,Women,Accessories,Jewellery,Earrings,Turquoise Blue,Fall,2012,Ethnic,Adrika Women Black & Blue Earrings
58700,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,ALayna Women Black Kurta
59880,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012,Casual,Femella Women Black Stockings
57126,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Elle Women Printed Red Top
43714,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles
50555,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Chromozome Men White Innerwear T-shirt
49478,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Vans Men Grey Shoes
54565,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Green Kurta
52692,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Just Cavalli Women Pink Watch
59048,Women,Footwear,Shoes,Heels,Orange,Winter,2012,Casual,Carlton London Women Beige Heels
6067,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,UCB Women's Tank With All Over Photo Print White T-shirt
51225,Women,Apparel,Topwear,Tunics,Multi,Fall,2012,Casual,Satya Paul Women Multi Coloured Georgette Printed Tunic
55824,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White & Purple Printed Night Suit S11-3240
43941,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Catwalk Women Brown Heels
6890,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Forever New Women's White Blue Printed Top
8136,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women Upgrades Analog White Black Watch
57119,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Elle Women Printed Pink Top
6864,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual,Forever New Women's Printed White Skirt
59245,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Watch
53129,Women,Footwear,Shoes,Flats,Bronze,Winter,2015,Casual,Catwalk Women Bronze Toned Flats
25935,Women,Accessories,Scarves,Scarves,Peach,Summer,2012,Casual,Femella Women Peach Scarf
43915,Women,Apparel,Bottomwear,Shorts,Cream,Summer,2012,Casual,Femella Women Cream Shorts
